"","Likelihood","pneu","plet","alpha","beta","Nanc","nu","T","scale","level","ss","h_co","fit","rep"
"4972",-4489.69895835188,0,0.4,0.333746263513875,9.11532726518715,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.4",8
"4973",-4203.23740814299,0,0.38,0.314884543181144,11.8897056355141,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.38",8
"4974",-3957.76797156355,0,0.36,0.299090486794289,15.3597181346836,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.36",8
"4975",-3748.46811561316,0,0.34,0.286142478884719,19.6216229194811,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.34",8
"4976",-3571.02497313572,0,0.32,0.274313757431893,24.9661713276541,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.32",8
"4977",-3421.55269819458,0,0.3,0.264026067144144,31.5946596133439,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.3",8
"4978",-3296.55356686295,0,0.28,0.255067776785499,39.687468045225,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.28",8
"4979",-3192.87323668196,0,0.26,0.24706613938901,49.6224744817974,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.26",8
"4980",-3107.66545833502,0,0.24,0.23983537004706,61.7855347777548,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.24",8
"4981",-3038.36397759503,0,0.22,0.233242302365494,76.6550376568734,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.22",8
"4982",-2982.66076116012,0,0.2,0.227188881219579,94.8008193218577,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.2",8
"4983",-2938.48813907577,0,0.18,0.221601430965885,116.900952369986,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.18",8
"4984",-2904.0034410471,0,0.16,0.216429081068342,143.750603614185,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.16",8
"4985",-2877.57143601998,0,0.14,0.211720662302081,175.929035030649,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.14",8
"4986",-2857.75106835716,0,0.12,0.207079783454061,215.883875739252,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.12",8
"4987",-2843.24721327514,0,0.1,0.202811668425841,263.856490038054,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.1",8
"4988",-2832.94252203162,0,0.08,0.198676730597225,322.718321150626,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.08",8
"4989",-2825.95827901972,0,0.06,0.194672661537179,394.679343840321,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.06",8
"4990",-2821.77424176103,0,0.04,0.191095351178672,480.122669923022,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.04",8
"4991",-2820.30936365565,0,0.02,0.188385905067375,575.903998134722,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.02",8
"4992",-2821.8485761889,0,0,0.185614334799752,689.653279321713,9749.95919297285,1.04003492834355,0.0849525962424401,"na","0.00","1000","0.0","0.0",8
"4993",-6649.21131200215,0,0.5,0.458833397437649,2.34055234222354,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.5",7
"4994",-6073.73433356936,0,0.48,0.423099628071724,3.15729546190037,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.48",7
"4995",-5572.88589145073,0,0.46,0.389056552559236,4.27720287239413,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.46",7
"4996",-5137.98111507865,0,0.44,0.360000438942237,5.75365397968016,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.44",7
"4997",-4761.38419821056,0,0.42,0.336865037183548,7.61997036558622,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.42",7
"4998",-4436.37677734899,0,0.4,0.316675450130585,10.0442362418503,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.4",7
"4999",-4157.01546609392,0,0.38,0.299781749293663,13.1066593216618,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.38",7
"5000",-3918.01322708967,0,0.36,0.285961356792265,16.8904105738072,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.36",7
"5001",-3714.64710692722,0,0.34,0.274651370830134,21.5046697003338,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.34",7
"5002",-3542.68734466114,0,0.32,0.26392802515553,27.3788348441759,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.32",7
"5003",-3398.30819538601,0,0.3,0.254926856339304,34.5176983099993,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.3",7
"5004",-3278.06346895911,0,0.28,0.246900060760477,43.2930399514562,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.28",7
"5005",-3178.83226278002,0,0.26,0.239654880965934,54.0643352114354,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.26",7
"5006",-3097.78938813493,0,0.24,0.233046821601635,67.2701720376983,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.24",7
"5007",-3032.37885273545,0,0.22,0.227029096595182,83.4360577456237,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.22",7
"5008",-2980.30141714589,0,0.2,0.221341087766093,103.223412420559,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.2",7
"5009",-2939.48563420866,0,0.18,0.216105001422564,127.38006698014,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.18",7
"5010",-2908.08852679426,0,0.16,0.211218367394109,156.826583386905,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.16",7
"5011",-2884.47331651393,0,0.14,0.206635062179406,192.687423932242,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.14",7
"5012",-2867.18879957325,0,0.12,0.202298911188849,236.406891481427,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.12",7
"5013",-2854.95717886513,0,0.1,0.198153149191647,289.861093361383,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.1",7
"5014",-2846.71336198062,0,0.08,0.194192095434796,355.177997692733,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.08",7
"5015",-2841.71407049667,0,0.06,0.190509720396181,434.035904073118,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.06",7
"5016",-2839.6318917457,0,0.04,0.187783809997451,521.836519690849,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.04",7
"5017",-2840.60475845868,0,0.02,0.184593994233573,632.588488676353,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.02",7
"5018",-2844.8783907621,0,0,0.182755878914374,744.458764003333,9880.47899826599,1.03359460524801,0.00854817648043206,"na","0.00","1000","0.0","0.0",7
"5019",-6909.39260327842,0,0.5,0.489644469190429,2.18504025189578,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.5",5
"5020",-6312.86542034916,0,0.48,0.454596001256495,2.89391198669805,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.48",5
"5021",-5791.29880991025,0,0.46,0.418676451257172,3.87256838558231,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.46",5
"5022",-5336.23110499349,0,0.44,0.388556936965767,5.13009618422276,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.44",5
"5023",-4940.19448362605,0,0.42,0.363233835905322,6.73251948838504,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.42",5
"5024",-4596.57498952759,0,0.4,0.341963961587472,8.75224866222956,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.4",5
"5025",-4299.48412128305,0,0.38,0.324057320658476,11.2717209667283,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.38",5
"5026",-4043.65486453337,0,0.36,0.308478475032149,14.4281497143813,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.36",5
"5027",-3824.35185677296,0,0.34,0.295045046395991,18.335141217934,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.34",5
"5028",-3637.30697607885,0,0.32,0.283438694482562,23.1607701029678,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.32",5
"5029",-3478.66993708037,0,0.3,0.272740667499622,29.138187365106,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.3",5
"5030",-3344.95112092761,0,0.28,0.26333782613832,36.4872338914861,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.28",5
"5031",-3233.00055028029,0,0.26,0.254837558881971,45.5187829036347,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.26",5
"5032",-3139.97119213054,0,0.24,0.247115099171473,56.5887417767479,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.24",5
"5033",-3063.29670707131,0,0.22,0.240060657699754,70.124839002301,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.22",5
"5034",-3000.67070600081,0,0.2,0.233590829950096,86.6324210700685,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.2",5
"5035",-2950.02914763511,0,0.18,0.227639524466337,106.70536840911,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.18",5
"5036",-2909.52953951333,0,0.16,0.222438011612516,130.476333726394,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.16",5
"5037",-2877.55954721508,0,0.14,0.217081006317825,160.500884818334,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.14",5
"5038",-2852.66590716734,0,0.12,0.212364301336961,195.947460847774,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.12",5
"5039",-2833.56698074407,0,0.1,0.207985964899382,238.65112859379,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.1",5
"5040",-2819.10370918136,0,0.08,0.20413629802647,288.820917440836,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.08",5
"5041",-2808.2946003199,0,0.06,0.199456927836532,355.612167476769,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.06",5
"5042",-2800.35679138935,0,0.04,0.195447670197508,434.140136071961,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.04",5
"5043",-2794.94198965059,0,0.02,0.191877783541314,526.928817354741,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.02",5
"5044",-2792.15258945418,0,0,0.188712073712552,635.637753924735,9765.14920917174,1.00437744919791,0.00953137940925599,"na","0.00","1000","0.0","0.0",5
"5045",-6847.84861564391,0,0.5,0.550692259971238,1.93062668909757,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.5",4
"5046",-6250.24398240521,0,0.48,0.494645258322996,2.6460499775668,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.48",4
"5047",-5728.33406508832,0,0.46,0.446630343413924,3.61379765013106,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.46",4
"5048",-5273.41423893417,0,0.44,0.407983087524488,4.87577163903977,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.44",4
"5049",-4877.86247075369,0,0.42,0.377104955644545,6.48859345760297,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.42",4
"5050",-4534.97345929776,0,0.4,0.352194931894656,8.52332948272175,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.4",4
"5051",-4238.81319413857,0,0.38,0.331781592921764,11.0670000262524,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.38",4
"5052",-3984.10077646315,0,0.36,0.314768521106754,14.2252958387836,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.36",4
"5053",-3766.11406891153,0,0.34,0.300354975809415,18.1261141587451,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.34",4
"5054",-3580.61388435129,0,0.32,0.287952066298939,22.9241946166514,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.32",4
"5055",-3423.78221298216,0,0.3,0.277128637237373,28.8066799843129,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.3",4
"5056",-3292.1717108102,0,0.28,0.267559961696487,36.0002363034103,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.28",4
"5057",-3182.66356760117,0,0.26,0.259050682464474,44.7473883947795,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.26",4
"5058",-3092.43524867122,0,0.24,0.251266178250071,55.4762131580022,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.24",4
"5059",-3018.92837721853,0,0.22,0.244211908414992,68.4919506091969,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.22",4
"5060",-2959.82607210809,0,0.2,0.238076008940027,83.9112621397114,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.2",4
"5061",-2913.04911890488,0,0.18,0.231877670756939,103.429725970631,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.18",4
"5062",-2876.71766794446,0,0.16,0.226165461242695,126.769505056033,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.16",4
"5063",-2849.14676218615,0,0.14,0.22097100399579,154.917246729175,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.14",4
"5064",-2828.84125806236,0,0.12,0.216191063583463,188.965181417473,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.12",4
"5065",-2814.47916951983,0,0.1,0.211514228574709,230.077748737041,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.1",4
"5066",-2804.8889950481,0,0.08,0.207160468155193,279.850194450078,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.08",4
"5067",-2799.11634830857,0,0.06,0.203053765590358,339.834788480809,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.06",4
"5068",-2796.5116388515,0,0.04,0.199297693770736,411.043209415577,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.04",4
"5069",-2796.82035700673,0,0.02,0.196066058207623,492.932485137212,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.02",4
"5070",-2800.15802597676,0,0,0.193362452775538,586.030189822605,9845.19680996754,2.149483657427,0.000101093146982703,"na","0.00","1000","0.0","0.0",4
"5071",-6714.17573053387,0,0.5,0.467492178906172,2.1330847026625,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.5",3
"5072",-6134.67635219124,0,0.48,0.433499122643315,2.85552871660348,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.48",3
"5073",-5630.26421969602,0,0.46,0.397283421796996,3.8821073060486,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.46",3
"5074",-5192.10723171405,0,0.44,0.365646215782665,5.26090527034216,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.44",3
"5075",-4812.43510683246,0,0.42,0.339692849889547,7.0480005384556,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.42",3
"5076",-4484.40999693885,0,0.4,0.318374218714854,9.33594407046185,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.4",3
"5077",-4201.98894795687,0,0.38,0.301123491588453,12.2098827738025,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.38",3
"5078",-3959.81384499195,0,0.36,0.286112587670249,15.8455013520787,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.36",3
"5079",-3753.09967441904,0,0.34,0.273373779136366,20.4180540173412,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.34",3
"5080",-3577.56880355817,0,0.32,0.262553018743061,26.0625284422638,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.32",3
"5081",-3429.38006897938,0,0.3,0.253383291379775,32.9665733997445,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.3",3
"5082",-3305.08925785116,0,0.28,0.244760772678761,41.66077219765,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.28",3
"5083",-3201.58317054512,0,0.26,0.237302123163366,52.2536412190695,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.26",3
"5084",-3116.06975371712,0,0.24,0.230575532814207,65.2495325377538,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.24",3
"5085",-3046.03842372144,0,0.22,0.224461364169547,81.1520969260986,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.22",3
"5086",-2989.23978467286,0,0.2,0.218866327980545,100.564804485177,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.2",3
"5087",-2943.66626212452,0,0.18,0.213749077088289,124.114318028293,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.18",3
"5088",-2907.53643500535,0,0.16,0.208967505009022,152.917982282664,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.16",3
"5089",-2879.26957892522,0,0.14,0.204542627369239,187.729801047685,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.14",3
"5090",-2857.45478980554,0,0.12,0.200347811545132,230.15721440829,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.12",3
"5091",-2840.81541921004,0,0.1,0.196288473572613,282.228915833243,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.1",3
"5092",-2828.22530236249,0,0.08,0.192291482454689,346.671972912511,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.08",3
"5093",-2818.81510184804,0,0.06,0.188405536912217,426.304614157542,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.06",3
"5094",-2812.13806235321,0,0.04,0.184834918944945,522.562540143088,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.04",3
"5095",-2808.23414833936,0,0.02,0.18190139841196,633.060946637359,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.02",3
"5096",-2807.46682217275,0,0,0.179447279116196,759.514069449113,9515.68207738718,1.05148890737487,0.41573519040463,"na","0.00","1000","0.0","0.0",3
"5097",-6745.00031789659,0,0.5,0.508025144313369,2.05510486184134,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.5",2
"5098",-6156.32034088457,0,0.48,0.46432082736993,2.77419288100587,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.48",2
"5099",-5643.29113352659,0,0.46,0.423126001195867,3.76534525866708,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.46",2
"5100",-5197.18343913451,0,0.44,0.388371732993955,5.07537417458764,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.44",2
"5101",-4810.31403189019,0,0.42,0.360205309033618,6.75480177281947,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.42",2
"5102",-4475.91277314679,0,0.4,0.336610789514335,8.92066224267221,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.4",2
"5103",-4187.98365826669,0,0.38,0.31741825998878,11.6286861938607,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.38",2
"5104",-3941.19093056898,0,0.36,0.301279555657045,15.0266315171762,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.36",2
"5105",-3730.76148868424,0,0.34,0.287564645997293,19.2454487387678,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.34",2
"5106",-3552.40564961088,0,0.32,0.275773323736176,24.479645865173,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.32",2
"5107",-3402.25820102123,0,0.3,0.26540337099203,30.9294530305271,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.3",2
"5108",-3276.82238405049,0,0.28,0.256234073736687,38.8860079716319,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.28",2
"5109",-3172.93321532562,0,0.26,0.248074309132901,48.6359203597013,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.26",2
"5110",-3087.72675963885,0,0.24,0.240563203655278,60.6945951470723,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.24",2
"5111",-3018.60759454871,0,0.22,0.233761372101789,75.4376144311001,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.22",2
"5112",-2963.2364768455,0,0.2,0.227508886754205,93.4899866219982,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.2",2
"5113",-2919.51101490118,0,0.18,0.221733870362748,115.552560104363,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.18",2
"5114",-2885.55358570483,0,0.16,0.216380477210994,142.459676347391,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.16",2
"5115",-2859.69640002354,0,0.14,0.211433548506007,175.13181027072,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.14",2
"5116",-2840.46504260662,0,0.12,0.206748935576617,215.020359553553,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.12",2
"5117",-2826.5459978561,0,0.1,0.202294837981575,263.794583506988,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.1",2
"5118",-2816.79611331865,0,0.08,0.198038964179343,323.507365257085,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.08",2
"5119",-2810.32223791909,0,0.06,0.193985025833398,396.504894355873,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.06",2
"5120",-2806.60958492053,0,0.04,0.190354192126161,482.990705199509,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.04",2
"5121",-2805.60475458573,0,0.02,0.18710398833154,585.940287322543,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.02",2
"5122",-2807.57465503603,0,0,0.184561639128735,700.257565493177,9775.95598489467,1.04942588477247,0.00621031465248255,"na","0.00","1000","0.0","0.0",2
"5123",-6658.59659335715,0,0.5,0.519744409212477,2.16761269733176,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.5",1
"5124",-6078.96335740332,0,0.48,0.472615030163348,2.93334476776742,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.48",1
"5125",-5573.84680098963,0,0.46,0.430381482976926,3.97291596524936,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.46",1
"5126",-5134.65966978076,0,0.44,0.395716986134631,5.32541131196032,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.44",1
"5127",-4753.8468670407,0,0.42,0.368280464911984,7.02734074353679,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.42",1
"5128",-4424.74412583628,0,0.4,0.344168136197438,9.25129401605919,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.4",1
"5129",-4141.43434499848,0,0.38,0.324872163912672,12.0027096267511,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.38",1
"5130",-3898.64936776008,0,0.36,0.308625933958212,15.4316625431897,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.36",1
"5131",-3691.67306916256,0,0.34,0.29474938270572,19.6833734460808,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.34",1
"5132",-3516.26816855325,0,0.32,0.282729291253145,24.935210571384,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.32",1
"5133",-3368.6155760547,0,0.3,0.272177831946229,31.4022197999857,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.3",1
"5134",-3245.26423062673,0,0.28,0.262861175707307,39.3298785710334,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.28",1
"5135",-3143.09544704726,0,0.26,0.254382126515505,49.0940894440121,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.26",1
"5136",-3059.28297165537,0,0.24,0.246773964047729,61.0574081169366,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.24",1
"5137",-2991.27869622138,0,0.22,0.239774170193972,75.6124255546254,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.22",1
"5138",-2936.78309395769,0,0.2,0.23336421272319,93.4106507302477,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.2",1
"5139",-2893.7361066207,0,0.18,0.227446383684169,115.083639362564,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.18",1
"5140",-2860.30063208691,0,0.16,0.221965297027033,141.412943909645,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.16",1
"5141",-2834.84476250832,0,0.14,0.217110158801136,172.576789611281,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.14",1
"5142",-2815.93616965888,0,0.12,0.212318531720645,211.199036373899,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.12",1
"5143",-2802.30303801788,0,0.1,0.20761884559595,258.838408354067,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.1",1
"5144",-2792.83104168152,0,0.08,0.203292569194044,316.183268192255,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.08",1
"5145",-2786.65565142305,0,0.06,0.199216959069226,385.560277128809,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.06",1
"5146",-2783.26511495702,0,0.04,0.195513754172993,468.035253935119,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.04",1
"5147",-2782.57069246819,0,0.02,0.192352106896614,563.693656309043,9816.66347407827,1.02965609828477,0.0126009763361617,"na","0.00","1000","0.0","0.02",1
