,X,Likelihood,pneu,plet,alpha,beta,Nanc,nu,T,scale,level,ss,h_co,dist,rep
1431,471,-50.01094155,0.222710237,0,0.52203781,139.0445972,9636.986236,1.040758316,0.510201882,na,0.05,10,0,neugamma,13
1432,472,-53.69131786,na,na,0.18892676,952.8332297,9636.986236,1.040758316,0.510201882,na,0.05,10,0,gamma,13
1433,473,-48.95394314,0.084340289,0.008404473,0.226407154,776.5101885,9641.353492,9.918096831,0.004174363,na,0.05,10,0,neugammalet,12
1434,474,-1149.256797,0,0.137875676,0.148575069,15109.22288,9641.353492,9.918096831,0.004174363,na,0.05,10,0,gammalet,12
1435,475,-49.20069628,0.116154952,0,0.256336205,624.7965223,9641.353492,9.918096831,0.004174363,na,0.05,10,0,neugamma,12
1436,476,-48.4099913,na,na,0.177863038,1223.257868,9641.353492,9.918096831,0.004174363,na,0.05,10,0,gamma,12
1437,477,-53.77255257,0.021856589,0.029535503,0.16506822,2208.941258,9836.043339,9.709667485,0.007168043,na,0.05,10,0,neugammalet,11
1438,478,-48.9335235,0,0.463916138,0.221006011,18.37308496,9836.043339,9.709667485,0.007168043,na,0.05,10,0,gammalet,11
1439,479,-53.89100756,0.025403486,0,0.166414376,2637.570496,9836.043339,9.709667485,0.007168043,na,0.05,10,0,neugamma,11
1440,480,-53.47606084,na,na,0.157866587,2746.186285,9836.043339,9.709667485,0.007168043,na,0.05,10,0,gamma,11
1441,481,-2843.630557,0.059070424,0.017720279,0.219678954,534.7347706,9790.139968,1.052543257,0.004388631,na,0.01,1000,0.5,neugammalet,20
1442,482,-2840.038817,0,0.034946165,0.19357079,526.2708672,9790.139968,1.052543257,0.004388631,na,0.01,1000,0.5,gammalet,20
1443,483,-2846.016995,0.027787652,0,0.200823905,671.3774496,9790.139968,1.052543257,0.004388631,na,0.01,1000,0.5,neugamma,20
1444,484,-2844.824346,na,na,0.18893219,716.6175624,9790.139968,1.052543257,0.004388631,na,0.01,1000,0.5,gamma,20
1445,485,-2834.966149,0.09602118,0.032703638,0.248754231,377.7708242,9658.529683,1.029569431,0.629115746,na,0.01,1000,0.5,neugammalet,19
1446,486,-2834.996094,0,0.005742043,0.189326214,638.0293123,9658.529683,1.029569431,0.629115746,na,0.01,1000,0.5,gammalet,19
1447,487,-2834.633444,0.067343066,0,0.22168938,558.7103821,9658.529683,1.029569431,0.629115746,na,0.01,1000,0.5,neugamma,19
1448,488,-2835.122109,na,na,0.188627256,670.0849047,9658.529683,1.029569431,0.629115746,na,0.01,1000,0.5,gamma,19
1449,489,-2820.163443,0.042733033,0.013877964,0.207813553,592.0814324,9850.83784,1.042971371,0.003142749,na,0.01,1000,0.5,neugammalet,18
1450,490,-2819.402623,0,0.01542833,0.188483774,647.3795009,9850.83784,1.042971371,0.003142749,na,0.01,1000,0.5,gammalet,18
1451,491,-2821.427911,0.028342395,0,0.198827414,688.6297409,9850.83784,1.042971371,0.003142749,na,0.01,1000,0.5,neugamma,18
1452,492,-2820.788946,na,na,0.186674348,739.3011127,9850.83784,1.042971371,0.003142749,na,0.01,1000,0.5,gamma,18
1453,493,-2743.440025,0.047352825,0.007061462,0.213541905,595.9787021,9936.360085,0.900949197,0.000103659,na,0.01,1000,0.5,neugammalet,17
1454,494,-2742.706288,0,0.001008499,0.189965538,717.9239202,9936.360085,0.900949197,0.000103659,na,0.01,1000,0.5,gammalet,17
1455,495,-2742.710462,0.039015831,0,0.208118874,652.1357557,9936.360085,0.900949197,0.000103659,na,0.01,1000,0.5,neugamma,17
1456,496,-2742.623247,na,na,0.189851601,723.3719389,9936.360085,0.900949197,0.000103659,na,0.01,1000,0.5,gamma,17
1457,497,-2815.279716,0.024435806,0.005058253,0.198215931,621.910077,9854.397962,1.03699376,0.001055653,na,0.01,1000,0.5,neugammalet,16
1458,498,-2815.52767,0,0.027086832,0.192305927,523.9671139,9854.397962,1.03699376,0.001055653,na,0.01,1000,0.5,gammalet,16
1459,499,-2815.150005,0.016572612,0,0.195125267,649.6006189,9854.397962,1.03699376,0.001055653,na,0.01,1000,0.5,neugamma,16
1460,500,-2814.601721,na,na,0.187818691,678.883863,9854.397962,1.03699376,0.001055653,na,0.01,1000,0.5,gamma,16
1461,501,-2828.553754,0.066040043,0.009277094,0.208465252,641.2916125,9619.224054,1.037563285,0.412567727,na,0.01,1000,0.5,neugammalet,15
1462,502,-2828.47319,0,0.011719201,0.178911616,742.735461,9619.224054,1.037563285,0.412567727,na,0.01,1000,0.5,gammalet,15
1463,503,-2829.350642,0.069704098,0,0.209413054,682.401911,9619.224054,1.037563285,0.412567727,na,0.01,1000,0.5,neugamma,15
1464,504,-2829.071196,na,na,0.177856544,819.5153956,9619.224054,1.037563285,0.412567727,na,0.01,1000,0.5,gamma,15
1465,505,-2818.109969,0.033935919,0.014850004,0.19708317,630.2305089,9701.983009,1.047107096,0.036358055,na,0.01,1000,0.5,neugammalet,14
1466,506,-2814.223095,0,0.035540765,0.185859312,557.7107809,9701.983009,1.047107096,0.036358055,na,0.01,1000,0.5,gammalet,14
1467,507,-2820.336441,0.01546974,0,0.186777561,744.6291588,9701.983009,1.047107096,0.036358055,na,0.01,1000,0.5,neugamma,14
1468,508,-2818.997668,na,na,0.18131695,771.0924686,9701.983009,1.047107096,0.036358055,na,0.01,1000,0.5,gamma,14
1469,509,-2825.744738,0.069648738,0.062827964,0.23522445,353.8054027,9824.02764,1.056810677,0.008443675,na,0.01,1000,0.5,neugammalet,13
1470,510,-2825.139566,0,0.060002249,0.197061301,431.8491961,9824.02764,1.056810677,0.008443675,na,0.01,1000,0.5,gammalet,13
1471,511,-2840.500832,0.037390794,0,0.205577188,669.9370439,9824.02764,1.056810677,0.008443675,na,0.01,1000,0.5,neugamma,13
1472,512,-2839.119706,na,na,0.189007411,732.0402236,9824.02764,1.056810677,0.008443675,na,0.01,1000,0.5,gamma,13
1473,513,-2804.614926,0.051002652,0.015132487,0.212268925,571.3621013,9692.049769,1.028029621,0.79301171,na,0.01,1000,0.5,neugammalet,12
1474,514,-2805.280206,0,0.010816125,0.18746183,677.2835656,9692.049769,1.028029621,0.79301171,na,0.01,1000,0.5,gammalet,12
1475,515,-2805.487503,0.065078645,0,0.21796441,617.7015903,9692.049769,1.028029621,0.79301171,na,0.01,1000,0.5,neugamma,12
1476,516,-2805.7815,na,na,0.186430218,738.5159297,9692.049769,1.028029621,0.79301171,na,0.01,1000,0.5,gamma,12
1477,517,-2799.207172,0.03499901,0.001108756,0.204531146,608.7486558,9788.192504,1.018723333,0.016937252,na,0.01,1000,0.5,neugammalet,11
1478,518,-2798.480169,0,0.001051523,0.187834999,680.5746603,9788.192504,1.018723333,0.016937252,na,0.01,1000,0.5,gammalet,11
1479,519,-2799.016331,0.026635394,0,0.199358563,637.676637,9788.192504,1.018723333,0.016937252,na,0.01,1000,0.5,neugamma,11
1480,520,-2798.338137,na,na,0.188130279,680.2126816,9788.192504,1.018723333,0.016937252,na,0.01,1000,0.5,gamma,11
1481,521,-2824.569084,0.059296084,0.006096959,0.209483586,643.2806585,9691.581214,1.035373314,0.090511143,na,0.01,1000,0,neugammalet,20
1482,522,-2823.541549,0,0.019674966,0.184044014,661.9964571,9691.581214,1.035373314,0.090511143,na,0.01,1000,0,gammalet,20
1483,523,-2825.419534,0.053920436,0,0.206517413,680.1645459,9691.581214,1.035373314,0.090511143,na,0.01,1000,0,neugamma,20
1484,524,-2825.197616,na,na,0.182130357,779.8198748,9691.581214,1.035373314,0.090511143,na,0.01,1000,0,gamma,20
1485,525,-2922.928043,0.321447206,0.001001951,0.52784624,264.6565533,9689.393814,1.041230999,0.143275001,na,0.01,1000,0,neugammalet,19
1486,526,-2769.725961,0,0.002296231,0.190386132,684.4096701,9689.393814,1.041230999,0.143275001,na,0.01,1000,0,gammalet,19
1487,527,-2769.698684,0.021688179,0,0.199632829,653.1158052,9689.393814,1.041230999,0.143275001,na,0.01,1000,0,neugamma,19
1488,528,-2769.199512,na,na,0.190545903,685.628168,9689.393814,1.041230999,0.143275001,na,0.01,1000,0,gamma,19
1489,529,-2804.77322,0.036428321,0.001802785,0.198178471,717.3291748,9804.903916,1.024825788,0.116506696,na,0.01,1000,0,neugammalet,18
1490,530,-2803.180863,0,0.011713495,0.18411513,715.9243105,9804.903916,1.024825788,0.116506696,na,0.01,1000,0,gammalet,18
1491,531,-2804.263431,0.018312277,0,0.190325743,757.7244836,9804.903916,1.024825788,0.116506696,na,0.01,1000,0,neugamma,18
1492,532,-2803.787869,na,na,0.182810264,792.8271276,9804.903916,1.024825788,0.116506696,na,0.01,1000,0,gamma,18
1493,533,-2787.676075,0.091651679,0.007975413,0.235990308,522.4955618,9842.644177,1.038838894,0.014844313,na,0.01,1000,0,neugammalet,17
1494,534,-2780.315733,0,0.044947803,0.193176375,478.7965529,9842.644177,1.038838894,0.014844313,na,0.01,1000,0,gammalet,17
1495,535,-2788.871649,0.032275355,0,0.201573709,652.5518067,9842.644177,1.038838894,0.014844313,na,0.01,1000,0,neugamma,17
1496,536,-2788.521564,na,na,0.187670868,705.972883,9842.644177,1.038838894,0.014844313,na,0.01,1000,0,gamma,17
1497,537,-2795.446771,0.042513715,0.001265488,0.20928703,620.9807639,9779.841352,1.016885508,0.026257572,na,0.01,1000,0,neugammalet,16
1498,538,-2793.821788,0,0.006942122,0.19058969,656.315251,9779.841352,1.016885508,0.026257572,na,0.01,1000,0,gammalet,16
1499,539,-2795.699102,0.044230044,0,0.210076973,623.0667235,9779.841352,1.016885508,0.026257572,na,0.01,1000,0,neugamma,16
1500,540,-2794.568138,na,na,0.189506396,699.813975,9779.841352,1.016885508,0.026257572,na,0.01,1000,0,gamma,16
1501,541,-2809.554537,0.060845028,0.001010157,0.220714632,602.7145984,9911.484748,1.017603795,0.120227484,na,0.01,1000,0,neugammalet,15
1502,542,-2809.039938,0,0.015733581,0.192543116,629.8698875,9911.484748,1.017603795,0.120227484,na,0.01,1000,0,gammalet,15
1503,543,-2809.374456,0.048070432,0,0.213916549,627.6749143,9911.484748,1.017603795,0.120227484,na,0.01,1000,0,neugamma,15
1504,544,-2809.223868,na,na,0.19060749,714.4390101,9911.484748,1.017603795,0.120227484,na,0.01,1000,0,gamma,15
1505,545,-2810.453416,0.040975905,0.001275178,0.198409219,708.6520896,9730.615321,1.031100515,0.241337198,na,0.01,1000,0,neugammalet,14
1506,546,-2809.126031,0,0.001024506,0.180960375,794.1665463,9730.615321,1.031100515,0.241337198,na,0.01,1000,0,gammalet,14
1507,547,-2809.603019,0.02167264,0,0.189523553,757.1595286,9730.615321,1.031100515,0.241337198,na,0.01,1000,0,neugamma,14
1508,548,-2809.007456,na,na,0.180888326,798.8160523,9730.615321,1.031100515,0.241337198,na,0.01,1000,0,gamma,14
1509,549,-2826.715,0.024864829,0.007483254,0.195113168,647.1294586,9738.557947,1.029917436,0.111177241,na,0.01,1000,0,neugammalet,13
1510,550,-2826.360363,0,0.001003516,0.18409285,723.4652766,9738.557947,1.029917436,0.111177241,na,0.01,1000,0,gammalet,13
1511,551,-2826.208681,0.034746955,0,0.19916725,667.0118501,9738.557947,1.029917436,0.111177241,na,0.01,1000,0,neugamma,13
1512,552,-2826.306026,na,na,0.184092768,727.1614292,9738.557947,1.029917436,0.111177241,na,0.01,1000,0,gamma,13
1513,553,-2803.752794,0.051312023,0.006449587,0.205500881,648.6133151,9570.784593,1.036641286,0.348976761,na,0.01,1000,0,neugammalet,12
1514,554,-2803.053506,0,0.001041594,0.182946514,757.1394525,9570.784593,1.036641286,0.348976761,na,0.01,1000,0,gammalet,12
1515,555,-2803.173086,0.048632293,0,0.204611758,669.6985551,9570.784593,1.036641286,0.348976761,na,0.01,1000,0,neugamma,12
1516,556,-2802.982635,na,na,0.182970911,761.5793928,9570.784593,1.036641286,0.348976761,na,0.01,1000,0,gamma,12
1517,557,-2807.765109,0.065486615,0.003023429,0.217024194,595.156365,9680.622509,1.040793641,0.184059089,na,0.01,1000,0,neugammalet,11
1518,558,-2806.272526,0,0.016810624,0.18746589,627.562172,9680.622509,1.040793641,0.184059089,na,0.01,1000,0,gammalet,11
1519,559,-2808.031244,0.055462581,0,0.210615226,634.4204608,9680.622509,1.040793641,0.184059089,na,0.01,1000,0,neugamma,11
1520,560,-2807.446533,na,na,0.185644483,722.9838302,9680.622509,1.040793641,0.184059089,na,0.01,1000,0,gamma,11
1521,561,-405.3781056,0.055027622,0.064474369,0.212828918,446.6355314,9542.522639,1.049179267,0.363076921,na,0.01,100,0.5,neugammalet,20
1522,562,-403.8803558,0,0.120113585,0.19074617,329.4270188,9542.522639,1.049179267,0.363076921,na,0.01,100,0.5,gammalet,20
1523,563,-406.9881616,0.04182275,0,0.199775693,760.6215963,9542.522639,1.049179267,0.363076921,na,0.01,100,0.5,neugamma,20
1524,564,-406.0043887,na,na,0.180941314,863.7912077,9542.522639,1.049179267,0.363076921,na,0.01,100,0.5,gamma,20
1525,565,-391.8106585,0.252227751,0.200964682,0.656594807,39.45798523,9773.302158,1.043917854,0.050089182,na,0.01,100,0.5,neugammalet,19
1526,566,-387.6942026,0,0.028495859,0.192550726,531.7820354,9773.302158,1.043917854,0.050089182,na,0.01,100,0.5,gammalet,19
1527,567,-386.1058567,0.104334023,0,0.252981563,447.4715989,9773.302158,1.043917854,0.050089182,na,0.01,100,0.5,neugamma,19
1528,568,-387.1374059,na,na,0.190357109,654.8256929,9773.302158,1.043917854,0.050089182,na,0.01,100,0.5,gamma,19
1529,569,-402.9739471,0.076499431,0.036192316,0.230724531,422.6366832,9479.518829,1.045032734,1.359998559,na,0.01,100,0.5,neugammalet,18
1530,570,-403.1137731,0,0.035227188,0.188628458,551.1682005,9479.518829,1.045032734,1.359998559,na,0.01,100,0.5,gammalet,18
1531,571,-403.1915488,0.051734627,0,0.211126182,606.8159765,9479.518829,1.045032734,1.359998559,na,0.01,100,0.5,neugamma,18
1532,572,-403.0971654,na,na,0.185647571,722.9385384,9479.518829,1.045032734,1.359998559,na,0.01,100,0.5,gamma,18
1533,573,-395.0243481,0.1253244,0.105179301,0.267814154,273.0518258,9657.960399,1.050192989,0.362575981,na,0.01,100,0.5,neugammalet,17
1534,574,-395.7647036,0,0.048766119,0.180797036,667.327621,9657.960399,1.050192989,0.362575981,na,0.01,100,0.5,gammalet,17
1535,575,-394.3562856,0.070648877,0,0.213517243,745.1122256,9657.960399,1.050192989,0.362575981,na,0.01,100,0.5,neugamma,17
1536,576,-394.91544,na,na,0.177994925,960.2946784,9657.960399,1.050192989,0.362575981,na,0.01,100,0.5,gamma,17
1537,577,-392.225424,0.029870812,0.107910524,0.202089661,320.9984403,9578.539976,1.045568332,0.413952209,na,0.01,100,0.5,neugammalet,16
1538,578,-391.9621015,0,0.082444885,0.185842085,426.1479924,9578.539976,1.045568332,0.413952209,na,0.01,100,0.5,gammalet,16
1539,579,-392.6063957,0.054776308,0,0.205822814,671.426457,9578.539976,1.045568332,0.413952209,na,0.01,100,0.5,neugamma,16
1540,580,-391.8810313,na,na,0.180337631,796.730882,9578.539976,1.045568332,0.413952209,na,0.01,100,0.5,gamma,16
1541,581,-396.5840521,0.03547093,0.062869381,0.18842673,599.4752118,9637.71465,1.061083088,0.187876958,na,0.01,100,0.5,neugammalet,15
1542,582,-396.4147239,0,0.043256151,0.172173002,775.7515229,9637.71465,1.061083088,0.187876958,na,0.01,100,0.5,gammalet,15
1543,583,-396.4190536,0.029409875,0,0.181073216,1007.531556,9637.71465,1.061083088,0.187876958,na,0.01,100,0.5,neugamma,15
1544,584,-396.2313656,na,na,0.169989178,1077.771796,9637.71465,1.061083088,0.187876958,na,0.01,100,0.5,gamma,15
1545,585,-392.6192526,0.011720326,0.223472349,0.224387102,91.40647646,9711.580482,9.908936836,0.000959803,na,0.01,100,0.5,neugammalet,14
1546,586,-392.4794128,0,0.224179934,0.217840158,92.88569263,9711.580482,9.908936836,0.000959803,na,0.01,100,0.5,gammalet,14
1547,587,-408.6489859,0.012089002,0,0.184694681,755.8734702,9711.580482,9.908936836,0.000959803,na,0.01,100,0.5,neugamma,14
1548,588,-407.3127976,na,na,0.182015562,753.6559918,9711.580482,9.908936836,0.000959803,na,0.01,100,0.5,gamma,14
1549,589,-402.1116393,0.005992432,0.001405316,0.192023531,696.7182375,9775.811679,1.245866359,0.00500584,na,0.01,100,0.5,neugammalet,13
1550,590,-399.8462952,0,0.116600693,0.199828784,288.0435086,9775.811679,1.245866359,0.00500584,na,0.01,100,0.5,gammalet,13
1551,591,-403.2090435,0.050012648,0,0.213135398,620.6689373,9775.811679,1.245866359,0.00500584,na,0.01,100,0.5,neugamma,13
1552,592,-402.0802897,na,na,0.189020065,720.7430636,9775.811679,1.245866359,0.00500584,na,0.01,100,0.5,gamma,13
1553,593,-390.9507235,0.073683508,0.043419066,0.224543188,468.4892766,9720.554842,1.033169307,0.557769036,na,0.01,100,0.5,neugammalet,12
1554,594,-390.7616107,0,0.033412353,0.184623463,647.8863733,9720.554842,1.033169307,0.557769036,na,0.01,100,0.5,gammalet,12
1555,595,-391.3967173,0.091266882,0,0.233541347,578.864097,9720.554842,1.033169307,0.557769036,na,0.01,100,0.5,neugamma,12
1556,596,-390.5402387,na,na,0.18234943,831.664735,9720.554842,1.033169307,0.557769036,na,0.01,100,0.5,gamma,12
1557,597,-392.4290632,0.067321111,0.00100289,0.230139129,477.3891257,9810.049418,0.980454116,0.017854251,na,0.01,100,0.5,neugammalet,11
1558,598,-392.5214405,0,0.035518085,0.195384916,475.3356266,9810.049418,0.980454116,0.017854251,na,0.01,100,0.5,gammalet,11
1559,599,-392.2516956,0.043069343,0,0.215520898,521.3112656,9810.049418,0.980454116,0.017854251,na,0.01,100,0.5,neugamma,11
1560,600,-392.2098496,na,na,0.192994142,609.1244528,9810.049418,0.980454116,0.017854251,na,0.01,100,0.5,gamma,11
1561,601,-408.8135279,0.054222027,0.034169626,0.209942929,542.214263,9767.367121,1.187936077,0.005622527,na,0.01,100,0,neugammalet,20
1562,602,-404.9510252,0,0.155993331,0.196011145,226.1206114,9767.367121,1.187936077,0.005622527,na,0.01,100,0,gammalet,20
1563,603,-410.0810376,0.034784109,0,0.195436551,768.2020967,9767.367121,1.187936077,0.005622527,na,0.01,100,0,neugamma,20
1564,604,-409.350434,na,na,0.18146366,824.3763565,9767.367121,1.187936077,0.005622527,na,0.01,100,0,gamma,20
1565,605,-400.7247777,0.071314532,0.003241351,0.234181405,480.5822128,9593.220094,1.048377432,0.383063783,na,0.01,100,0,neugammalet,19
1566,606,-401.130495,0,0.061185977,0.199484509,399.1452726,9593.220094,1.048377432,0.383063783,na,0.01,100,0,gammalet,19
1567,607,-400.6203883,0.060250935,0,0.2265421,512.1814845,9593.220094,1.048377432,0.383063783,na,0.01,100,0,neugamma,19
1568,608,-400.3683449,na,na,0.193915922,632.3092583,9593.220094,1.048377432,0.383063783,na,0.01,100,0,gamma,19
1569,609,-401.5166799,0.00354662,0.213631994,0.203823666,141.782144,9822.854912,1.043020271,0.039322296,na,0.01,100,0,neugammalet,18
1570,610,-398.6252221,0,0.118169863,0.190483312,329.5682044,9822.854912,1.043020271,0.039322296,na,0.01,100,0,gammalet,18
1571,611,-401.1624336,0.014675877,0,0.185348297,841.965215,9822.854912,1.043020271,0.039322296,na,0.01,100,0,neugamma,18
1572,612,-400.5951202,na,na,0.179357547,880.0927075,9822.854912,1.043020271,0.039322296,na,0.01,100,0,gamma,18
1573,613,-409.1674741,0.184430602,0.001060499,0.323652128,358.6709531,9823.820158,3.657324632,0.001091733,na,0.01,100,0,neugammalet,17
1574,614,-396.4964741,0,0.00476777,0.183271947,774.6255699,9823.820158,3.657324632,0.001091733,na,0.01,100,0,gammalet,17
1575,615,-399.0253459,0.070774632,0,0.222036798,591.0894988,9823.820158,3.657324632,0.001091733,na,0.01,100,0,neugamma,17
1576,616,-396.7469169,na,na,0.182980038,801.7760021,9823.820158,3.657324632,0.001091733,na,0.01,100,0,gamma,17
1577,617,-397.6407648,0.034004503,0.05087235,0.214982863,394.5284197,9767.420798,1.008926947,0.174279124,na,0.01,100,0,neugammalet,16
1578,618,-396.7138396,0,0.008248561,0.196132129,570.2015632,9767.420798,1.008926947,0.174279124,na,0.01,100,0,gammalet,16
1579,619,-396.5639412,0.100853264,0,0.25819249,413.9834344,9767.420798,1.008926947,0.174279124,na,0.01,100,0,neugamma,16
1580,620,-396.5250844,na,na,0.195684063,600.1028013,9767.420798,1.008926947,0.174279124,na,0.01,100,0,gamma,16
1581,621,-402.0172865,0.07042007,0.001008262,0.222665563,643.25099,9936.066301,9.836811323,0.000786027,na,0.01,100,0,neugammalet,15
1582,622,-397.8239698,0,0.120279513,0.196051148,319.9581134,9936.066301,9.836811323,0.000786027,na,0.01,100,0,gammalet,15
1583,623,-402.2147308,0.064769091,0,0.215990828,705.3794025,9936.066301,9.836811323,0.000786027,na,0.01,100,0,neugamma,15
1584,624,-400.3825254,na,na,0.186121704,819.4740323,9936.066301,9.836811323,0.000786027,na,0.01,100,0,gamma,15
1585,625,-393.0447245,0.042605953,0.016225595,0.2118127,515.4090433,9878.756488,0.301892288,0.000103271,na,0.01,100,0,neugammalet,14
1586,626,-391.6256185,0,0.062483349,0.194641813,412.2079332,9878.756488,0.301892288,0.000103271,na,0.01,100,0,gammalet,14
1587,627,-392.9961977,0.030138916,0,0.203996381,599.021016,9878.756488,0.301892288,0.000103271,na,0.01,100,0,neugamma,14
1588,628,-392.250114,na,na,0.189394071,664.1315463,9878.756488,0.301892288,0.000103271,na,0.01,100,0,gamma,14
1589,629,-385.3370288,0.00385276,0.105361207,0.187870082,371.1306437,9761.886494,1.07301082,0.019450463,na,0.01,100,0,neugammalet,13
1590,630,-386.040116,0,0.015378383,0.1794525,766.3474936,9761.886494,1.07301082,0.019450463,na,0.01,100,0,gammalet,13
1591,631,-388.1313049,0.063459113,0,0.207962105,709.4297834,9761.886494,1.07301082,0.019450463,na,0.01,100,0,neugamma,13
1592,632,-386.3287994,na,na,0.177639173,880.9634882,9761.886494,1.07301082,0.019450463,na,0.01,100,0,gamma,13
1593,633,-395.5402596,0.040977176,0.001004398,0.208388928,581.7281979,9738.797031,1.57666436,0.000102444,na,0.01,100,0,neugammalet,12
1594,634,-393.3895455,0,0.115826138,0.200469272,262.6855136,9738.797031,1.57666436,0.000102444,na,0.01,100,0,gammalet,12
1595,635,-395.5166873,0.036454488,0,0.20584933,591.5442592,9738.797031,1.57666436,0.000102444,na,0.01,100,0,neugamma,12
1596,636,-394.513816,na,na,0.188946574,660.9962504,9738.797031,1.57666436,0.000102444,na,0.01,100,0,gamma,12
1597,637,-403.9371848,0.026257339,0.007459474,0.196383856,675.3546276,9726.321341,1.049492231,0.096261241,na,0.01,100,0,neugammalet,11
1598,638,-404.8413684,0,0.089482458,0.192424705,376.09578,9726.321341,1.049492231,0.096261241,na,0.01,100,0,gammalet,11
1599,639,-404.168344,0.047993998,0,0.207921479,648.2463244,9726.321341,1.049492231,0.096261241,na,0.01,100,0,neugamma,11
1600,640,-403.6503182,na,na,0.184609002,761.5615319,9726.321341,1.049492231,0.096261241,na,0.01,100,0,gamma,11
1601,641,-53.50621918,0.035058637,0.003237186,0.192651975,894.0842243,9534.650236,1.106493848,0.125165492,na,0.01,10,0.5,neugammalet,20
1602,642,-52.74646911,0,0.060517036,0.179480574,667.4959888,9534.650236,1.106493848,0.125165492,na,0.01,10,0.5,gammalet,20
1603,643,-53.5088724,0.04096029,0,0.198114945,830.3886485,9534.650236,1.106493848,0.125165492,na,0.01,10,0.5,neugamma,20
1604,644,-53.00681845,na,na,0.176842503,1034.905182,9534.650236,1.106493848,0.125165492,na,0.01,10,0.5,gamma,20
1605,645,-47.32330383,0.089279187,0.048904841,0.236632493,465.5343328,9832.393143,0.091263524,0.000100232,na,0.01,10,0.5,neugammalet,19
1606,646,-54.54793433,0,0.40222917,0.190921384,40.87071434,9832.393143,0.091263524,0.000100232,na,0.01,10,0.5,gammalet,19
1607,647,-46.96018258,0.141850597,0,0.287408732,425.9928365,9832.393143,0.091263524,0.000100232,na,0.01,10,0.5,neugamma,19
1608,648,-47.79290612,na,na,0.176696557,1079.824048,9832.393143,0.091263524,0.000100232,na,0.01,10,0.5,gamma,19
1609,649,-1.00E+08,0.090661328,0.000882951,0.221426035,840.5877201,9739.716812,2.279995568,0.009226689,na,0.01,10,0.5,neugammalet,18
1610,650,-47.10744779,0,0.331219691,0.189872726,80.87839135,9739.716812,2.279995568,0.009226689,na,0.01,10,0.5,gammalet,18
1611,651,-47.80140552,0.067627255,0,0.203235226,1031.518159,9739.716812,2.279995568,0.009226689,na,0.01,10,0.5,neugamma,18
1612,652,-47.49646464,na,na,0.169906894,1371.72672,9739.716812,2.279995568,0.009226689,na,0.01,10,0.5,gamma,18
1613,653,-51.631427,0.112343502,0.009458137,0.263234139,440.6238794,9783.505156,9.986301532,0.0025831,na,0.01,10,0.5,neugammalet,17
1614,654,-51.91958324,0,0.12930886,0.18680828,379.0015383,9783.505156,9.986301532,0.0025831,na,0.01,10,0.5,gammalet,17
1615,655,-51.71577485,0.142477183,0,0.299271918,357.2354863,9783.505156,9.986301532,0.0025831,na,0.01,10,0.5,neugamma,17
1616,656,-51.82853088,na,na,0.183601118,886.0056227,9783.505156,9.986301532,0.0025831,na,0.01,10,0.5,gamma,17
1617,657,-56.05211653,0.159568507,0.001118137,0.320402266,261.5563562,9633.851404,1.035864988,0.319918135,na,0.01,10,0.5,neugammalet,16
1618,658,-52.23675022,0,0.136860665,0.196255716,243.0237798,9633.851404,1.035864988,0.319918135,na,0.01,10,0.5,gammalet,16
1619,659,-53.89051268,0.069166207,0,0.228437948,469.4819411,9633.851404,1.035864988,0.319918135,na,0.01,10,0.5,neugamma,16
1620,660,-52.90449116,na,na,0.188732929,642.2881373,9633.851404,1.035864988,0.319918135,na,0.01,10,0.5,gamma,16
1621,661,-64.17514795,0.264274597,0.001001138,0.460251132,229.5122532,9677.743757,1.184497725,0.041848936,na,0.01,10,0.5,neugammalet,15
1622,662,-46.5811119,0,0.333394302,0.206136316,52.61106237,9677.743757,1.184497725,0.041848936,na,0.01,10,0.5,gammalet,15
1623,663,-48.67875055,0.03109746,0,0.188874199,887.4478194,9677.743757,1.184497725,0.041848936,na,0.01,10,0.5,neugamma,15
1624,664,-48.40855362,na,na,0.173924362,1029.677023,9677.743757,1.184497725,0.041848936,na,0.01,10,0.5,gamma,15
1625,665,-48.20946749,0.030261196,0.006652856,0.219484903,425.3637731,9699.003891,9.930565943,0.002864846,na,0.01,10,0.5,neugammalet,14
1626,666,-47.99681176,0,0.088087601,0.203525926,303.9405927,9699.003891,9.930565943,0.002864846,na,0.01,10,0.5,gammalet,14
1627,667,-48.7048761,0.095030674,0,0.267512085,323.0368553,9699.003891,9.930565943,0.002864846,na,0.01,10,0.5,neugamma,14
1628,668,-48.14280702,na,na,0.199989292,526.4006495,9699.003891,9.930565943,0.002864846,na,0.01,10,0.5,gamma,14
1629,669,-51.88258731,0.090339881,0.059884515,0.243229254,373.0895971,8945.151769,1.109833417,2.382173144,na,0.01,10,0.5,neugammalet,13
1630,670,-53.78154657,0,0.228020837,0.191576469,170.7868963,8945.151769,1.109833417,2.382173144,na,0.01,10,0.5,gammalet,13
1631,671,-50.98265181,0.150666644,0,0.306308028,330.2004796,8945.151769,1.109833417,2.382173144,na,0.01,10,0.5,neugamma,13
1632,672,-52.67253523,na,na,0.182441525,890.3626607,8945.151769,1.109833417,2.382173144,na,0.01,10,0.5,gamma,13
1633,673,-71.13389219,0.295619268,0.00101422,0.573378883,218.2855621,9767.739773,1.281171709,0.033993486,na,0.01,10,0.5,neugammalet,12
1634,674,-48.62194776,0,0.165281463,0.167211665,509.993385,9767.739773,1.281171709,0.033993486,na,0.01,10,0.5,gammalet,12
